f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,class
1022.0,2030.1,3059.0,169.65,49.122,4087.9,1623.4,0.066292,0.057913,0.051542,0.36651,0.043759,0.35095,0.047633,0.018481,0.052947,0.4356,0.12742,0.021575,0.0235,0.10532,0.021348,0.066445,0.012803,0.012366,0.019646,0.045396,0.13217,0.4982,0.39654,0.12182,0.037161,0.015712,3
770.84,1541.0,2292.0,3063.4,44.648,3828.3,1419.0,0.034224,0.030592,0.27983,0.39818,0.052162,0.021267,0.72387,0.27644,0.017045,0.33812,0.037308,0.043871,0.011395,0.019137,0.08856,0.84971,0.71678,0.27653,0.051202,0.025898,0.017411,0.055066,0.012249,0.018013,0.10014,0.046579,1
946.02,1887.2,2838.4,3745.0,41.911,4653.2,1732.2,0.061414,0.051064,0.056515,0.29097,0.12666,0.27596,0.032008,0.041898,0.43244,0.28267,0.041466,0.03695,0.15106,0.034925,0.045896,0.023818,0.02805,0.03846,0.1383,0.49449,0.46643,0.28116,0.092274,0.035749,0.038709,0.025875,3
1464.6,730.96,90.237,2155.8,2888.7,4610.2,1623.0,0.15155,0.14065,0.16924,0.2528,0.078901,0.074096,0.32708,0.10398,0.077343,0.1674,0.059846,0.030863,0.04138,0.063167,0.32765,0.33189,0.15083,0.09272,0.048849,0.032577,0.050674,0.031894,0.045726,0.05387,0.046615,0.040102,1
1080.2,2157.3,47.906,3266.4,5428.1,4350.1,2021.6,0.20083,0.12304,0.08904,0.16451,0.17319,0.1393,0.2335,0.041279,0.042533,0.1542,0.41939,0.14203,0.037638,0.054584,0.21014,0.054727,0.078623,0.022925,0.021749,0.035619,0.069663,0.15702,0.33272,0.45121,0.25314,0.13933,3
728.38,1456.3,2160.0,52.385,2880.8,3579.6,1325.5,0.11616,0.18999,0.14815,0.27597,0.068982,0.15638,0.34003,0.074322,0.082107,0.1092,0.091746,0.036999,0.060111,0.14867,0.50426,0.3348,0.18251,0.067537,0.066651,0.038971,0.040018,0.026312,0.059487,0.086045,0.02896,0.050349,1
1035.8,510.91,51.078,2112.3,1589.7,2588.9,964.99,0.34933,0.29964,0.131,0.43518,0.17627,0.26249,0.14075,0.062624,0.15986,0.45144,0.51472,0.16467,0.082657,0.075616,0.065884,0.038788,0.064953,0.033721,0.035228,0.050039,0.11039,0.25005,0.41199,0.28764,0.11887,0.047813,0
1251.8,634.31,2511.1,1889.7,3780.2,3144.3,1177.5,0.055924,0.40217,0.37061,0.039347,0.16656,0.46635,0.042958,1.0507,0.098989,0.019024,0.027842,0.16355,1.6731,0.46192,0.1382,0.035246,0.02645,0.21039,0.017123,0.1213,0.057903,0.018107,0.035016,0.024744,0.024252,0.056652,4
1207.6,609.76,1432.8,2404.4,3613.3,1807.2,1052.9,0.057684,0.23779,0.27862,0.11252,0.28645,0.22918,0.17601,0.20182,0.097769,0.079162,0.045817,0.32327,0.43311,0.21813,0.32023,0.16155,0.076554,0.024937,0.062425,0.037138,0.029194,0.038036,0.029069,0.031654,0.041257,0.22029,4
1898.9,941.39,124.56,2838.2,3781.7,4779.4,1750.4,0.10223,0.091692,0.10245,0.1693,0.1435,0.15154,0.034803,0.071678,0.40975,0.17227,0.053403,0.046465,0.36264,0.053469,0.043393,0.02169,0.026121,0.065701,0.15111,0.45931,0.52024,0.17013,0.077516,0.046486,0.023958,0.031957,3
770.25,1516.3,90.201,2279.5,3059.8,2976.2,1205.2,0.1057,0.10736,0.34196,0.47353,0.086693,0.06127,0.61544,0.31849,0.044376,0.18395,0.065526,0.038265,0.025287,0.051241,0.1451,0.67588,0.66825,0.3123,0.071385,0.038499,0.036248,0.037006,0.028429,0.031027,0.073921,0.030916,1
944.32,1889.3,85.011,255.45,2847.0,3827.8,1491.6,0.29004,0.19425,0.13146,0.28255,0.17255,0.26375,0.059578,0.067139,0.44637,0.23146,0.046736,0.054948,0.22438,0.037852,0.06807,0.026851,0.035076,0.058655,0.13318,0.48239,0.46801,0.22454,0.084636,0.043689,0.040395,0.030855,5
1073.7,86.659,2071.1,2194.5,3234.2,4263.0,1487.6,0.23103,0.16313,0.087567,0.17583,0.14758,0.1486,0.16631,0.063799,0.060989,0.17856,0.28649,0.11915,0.049281,0.081252,0.088987,0.065083,0.062728,0.037135,0.030432,0.050488,0.09439,0.17594,0.2929,0.31229,0.19248,0.11801,5
652.68,1331.8,1981.9,2624.3,172.39,93.219,1021.6,0.077154,0.32106,0.2023,0.22817,0.11607,0.51254,0.22304,0.091549,0.16719,0.075721,0.04099,0.094167,0.25027,0.55812,0.31669,0.21074,0.093889,0.059342,0.051652,0.048792,0.066993,0.06254,0.04426,0.035612,0.026555,0.028965,2
960.51,481.67,1946.1,1462.7,2926.8,85.535,1034.4,0.30901,0.29489,0.072858,1.0094,0.11653,0.76193,0.10557,0.047363,0.37635,1.1105,0.28156,0.08556,0.11777,0.082511,0.11029,0.076674,0.04054,0.049544,0.062508,0.26289,1.0151,0.81428,0.27629,0.084093,0.060297,0.036287,0
996.75,1991.7,3010.3,300.13,170.94,4002.9,1541.7,0.064498,0.067046,0.054352,0.23398,0.056512,0.23871,0.045973,0.038156,0.053396,0.37203,0.079953,0.029102,0.03471,0.17944,0.027545,0.040442,0.019704,0.023172,0.026951,0.043835,0.18138,0.392,0.1892,0.071965,0.02939,0.024921,5
610.61,1212.7,1858.7,128.79,2534.8,3099.9,1138.4,0.12087,0.70379,0.80443,0.1145,0.46614,0.67628,0.13253,0.26963,0.18438,0.046994,0.12991,0.51067,1.1382,0.66614,0.18548,0.093153,0.056343,0.07029,0.065501,0.16244,0.075112,0.049582,0.035121,0.034306,0.073808,0.16975,2
1329.4,678.57,1988.4,2672.3,210.48,3352.4,1196.5,0.062715,0.31822,0.13811,0.15216,0.064746,0.59473,0.13405,0.087919,0.17007,0.11606,0.034781,0.051477,0.19045,0.69625,0.33909,0.12927,0.051387,0.040688,0.064997,0.033164,0.069974,0.10521,0.035807,0.038012,0.025146,0.020417,2
1732.4,866.19,2627.0,3498.3,78.959,5253.4,1874.3,0.04016,0.026849,0.16741,0.026656,0.30358,0.025246,0.016113,0.27821,0.25091,0.025243,0.033756,0.28034,0.021145,0.023685,0.015141,0.015452,0.041216,0.28333,0.62246,0.24988,0.07573,0.02438,0.017168,0.018133,0.032636,0.026619,5
956.88,476.8,1930.4,1431.6,2888.8,2409.7,904.28,0.29313,0.27754,0.062074,1.0294,0.078966,0.77986,0.049008,0.037541,0.49884,1.0336,0.17994,0.06472,0.1591,0.025526,0.17301,0.039589,0.068098,0.042147,0.044486,0.35558,1.1862,0.77375,0.14136,0.0435,0.023121,0.051279,0
687.33,1374.1,2061.0,3443.0,2754.1,4133.8,1289.9,0.019771,0.26441,0.063892,0.2283,0.022155,0.37545,0.22891,0.024056,0.17881,0.050541,0.019034,0.018335,0.061971,0.41863,0.50654,0.22811,0.038203,0.034685,0.018486,0.02459,0.018654,0.051515,0.033322,0.017189,0.038449,0.01665,4
1026.8,514.05,1550.0,2062.2,2584.1,132.86,932.31,0.35769,0.3548,0.10165,0.76748,0.27219,0.48136,0.23269,0.047328,0.10839,1.0227,0.6995,0.24808,0.098695,0.14427,0.054922,0.209,0.18335,0.079708,0.054976,0.041118,0.16042,0.61282,0.6607,0.26727,0.064903,0.036698,0
639.98,1206.7,1285.9,79.139,1816.4,2494.4,850.33,0.40976,1.322,1.115,0.32549,1.0287,1.3714,0.37205,0.45765,0.28189,0.10164,0.29642,1.1024,1.5525,1.3755,0.65922,0.28108,0.17719,0.11887,0.13397,0.19483,0.11966,0.087449,0.073157,0.071005,0.16297,0.42898,2
520.26,1076.3,1593.2,2112.9,78.828,2621.9,962.96,0.30808,0.32449,0.19635,0.33913,0.381,0.16061,0.22517,0.07579,0.090121,0.38051,0.71662,0.37545,0.16719,0.095146,0.094971,0.058696,0.16286,0.053739,0.032092,0.031174,0.039363,0.12262,0.2777,0.28293,0.18184,0.084524,0
1044.8,519.84,1592.0,2118.1,2632.2,86.881,966.27,0.38772,0.39739,0.20219,0.60394,0.52273,0.28694,0.31748,0.061576,0.12344,0.66206,1.3368,0.51893,0.1826,0.071597,0.13908,0.084735,0.17956,0.053329,0.071923,0.05337,0.065141,0.27828,0.84846,0.72209,0.26902,0.10453,0
738.33,1474.4,2238.5,2930.1,51.388,3706.2,1369.3,0.033781,0.066115,0.13617,0.79015,0.032468,0.060372,1.0592,0.12142,0.03584,0.28443,0.055697,0.017229,0.024633,0.059208,0.49961,1.1011,0.59977,0.12103,0.029961,0.026733,0.044714,0.019806,0.025717,0.05765,0.055752,0.021542,1
1001.5,2018.3,122.8,3018.3,4043.9,4176.8,1644.9,0.11173,0.10047,0.063969,0.28431,0.055918,0.27292,0.054964,0.024274,0.052783,0.35802,0.1038,0.032288,0.03105,0.11496,0.033248,0.039488,0.019682,0.021078,0.030171,0.049172,0.13746,0.38382,0.2666,0.10369,0.051518,0.030931,5
1283.2,648.46,1936.2,83.469,2546.9,3827.5,1355.7,0.15218,0.47901,0.28119,0.17468,0.1795,0.65151,0.16943,0.55128,0.13898,0.078606,0.067371,0.15828,0.87153,0.6686,0.30516,0.13421,0.089216,0.094538,0.04359,0.076712,0.13035,0.05584,0.066038,0.053586,0.047782,0.092975,2
809.39,1593.2,2377.0,3184.3,84.094,4609.4,1645.3,0.076509,0.080665,0.83806,0.42776,0.41337,0.06195,0.51803,0.93467,0.13489,0.14569,0.37276,0.19834,0.039617,0.051503,0.1321,0.5388,1.5381,0.94035,0.41698,0.12861,0.0505,0.041244,0.080409,0.029828,0.04661,0.19232,1
730.7,1468.2,2191.3,83.619,2888.8,3657.6,1340.2,0.15895,0.38384,0.38313,0.5218,0.14422,0.38126,0.67672,0.26625,0.16495,0.22345,0.22198,0.060635,0.12637,0.38173,0.8367,0.73541,0.4531,0.25378,0.11805,0.070839,0.085076,0.041423,0.13384,0.2104,0.080213,0.052723,4
520.26,1076.3,1593.2,2112.9,78.828,2621.9,962.96,0.30808,0.32449,0.19635,0.33913,0.381,0.16061,0.22517,0.07579,0.090121,0.38051,0.71662,0.37545,0.16719,0.095146,0.094971,0.058696,0.16286,0.053739,0.032092,0.031174,0.039363,0.12262,0.2777,0.28293,0.18184,0.084524,0
1335.0,2630.6,686.25,88.225,1983.6,3312.2,1208.3,0.1293,0.17177,0.12756,0.11369,0.11517,0.54589,0.11303,0.12691,0.32964,0.082018,0.055717,0.09531,0.2286,0.59045,0.26052,0.096208,0.067657,0.075666,0.1141,0.030271,0.045878,0.044409,0.038978,0.043408,0.036504,0.042059,4
610.61,1212.7,1858.7,128.79,2534.8,3099.9,1138.4,0.12087,0.70379,0.80443,0.1145,0.46614,0.67628,0.13253,0.26963,0.18438,0.046994,0.12991,0.51067,1.1382,0.66614,0.18548,0.093153,0.056343,0.07029,0.065501,0.16244,0.075112,0.049582,0.035121,0.034306,0.073808,0.16975,2
1935.0,954.63,2890.7,137.84,3841.6,601.05,1432.4,0.10321,0.10582,0.099542,0.28301,0.08027,0.2604,0.059365,0.040589,0.19591,0.28832,0.064233,0.035488,0.30149,0.072972,0.14725,0.027567,0.026699,0.031391,0.046372,0.19934,0.78201,0.28742,0.095762,0.05604,0.037378,0.026423,3
635.34,1255.7,1899.9,2537.6,3183.4,3867.1,1207.0,0.038529,0.43319,0.39602,0.046852,0.15301,0.46842,0.043365,0.17951,0.079811,0.027995,0.037851,0.15036,0.70344,0.47043,0.15674,0.041479,0.045648,0.091328,0.022199,0.072756,0.095467,0.024541,0.044939,0.02309,0.018992,0.028897,2
2110.9,1072.2,130.92,3182.0,299.59,4219.8,1638.4,0.16248,0.14633,0.11953,0.186,0.14417,0.16417,0.23155,0.055971,0.047106,0.19537,0.42814,0.11769,0.047376,0.081242,0.27185,0.038094,0.038462,0.027051,0.021547,0.033342,0.08442,0.20515,0.76561,0.42863,0.22011,0.11322,3
1682.8,856.31,2534.1,3352.3,78.99,4174.9,1540.5,0.051243,0.032574,0.19017,0.079343,0.19415,0.028912,0.069791,0.38233,0.13102,0.026094,0.10388,0.054707,0.062083,0.016781,0.022429,0.066064,0.21567,0.44427,0.2168,0.12738,0.051224,0.024905,0.025246,0.051732,0.025116,0.023813,5
1814.0,906.03,127.61,2719.7,301.41,513.76,1009.0,0.088134,0.096096,0.08318,0.075411,0.14399,0.068788,0.03649,0.06035,0.37084,0.059816,0.036169,0.1196,0.059866,0.046402,0.025019,0.023571,0.027666,0.047336,0.23282,0.36986,0.1491,0.04827,0.026534,0.022644,0.021021,0.019815,3
1330.5,653.94,79.361,259.42,1985.6,2667.7,1021.6,0.22038,0.36368,0.20797,0.13963,0.12049,0.60026,0.13997,0.12148,0.1911,0.073655,0.042771,0.066826,0.21861,0.61792,0.30085,0.097134,0.05115,0.03629,0.059611,0.025131,0.053802,0.061549,0.023644,0.033953,0.024179,0.025588,1
1042.4,2076.6,54.566,3104.0,168.93,4179.8,1656.3,0.06967,0.041554,0.044002,0.19996,0.076683,0.18692,0.18583,0.023756,0.038277,0.24156,0.39068,0.067207,0.023163,0.074187,0.087807,0.043635,0.029308,0.018013,0.024484,0.033644,0.07989,0.26779,0.53321,0.38626,0.18552,0.064591,3
729.91,1425.2,2153.6,124.69,2883.9,3613.2,1317.3,0.16806,0.44787,0.34638,0.73786,0.10237,0.38279,0.80708,0.16837,0.21542,0.13182,0.12188,0.043851,0.13029,0.37759,1.0602,0.8144,0.48446,0.1622,0.073807,0.051471,0.058717,0.026741,0.11475,0.10896,0.029275,0.046951,4
1255.9,634.34,2528.6,1894.8,3146.8,3787.5,1179.8,0.029761,0.33617,0.30955,0.042804,0.12542,0.42311,0.048562,0.76022,0.086526,0.023278,0.022975,0.13152,1.3192,0.42976,0.11478,0.041779,0.03639,0.21988,0.020932,0.079165,0.061011,0.022558,0.035556,0.022522,0.022884,0.052577,1
1935.0,954.63,2890.7,137.84,3841.6,601.05,1432.4,0.10321,0.10582,0.099542,0.28301,0.08027,0.2604,0.059365,0.040589,0.19591,0.28832,0.064233,0.035488,0.30149,0.072972,0.14725,0.027567,0.026699,0.031391,0.046372,0.19934,0.78201,0.28742,0.095762,0.05604,0.037378,0.026423,3
1023.1,510.58,1515.6,2025.9,2533.6,3018.0,939.65,0.28138,0.2813,0.060917,0.64103,0.17121,0.40994,0.18674,0.040642,0.091286,0.83064,0.51526,0.16698,0.082844,0.10144,0.051524,0.17024,0.083472,0.065091,0.036528,0.03438,0.16692,0.48286,0.43703,0.16677,0.049145,0.03124,0
1024.4,511.64,2029.0,1518.4,2543.5,3055.5,950.77,0.12959,0.13109,0.015332,0.3972,0.090166,0.27625,0.069929,0.013648,0.033461,0.51112,0.31748,0.088664,0.040516,0.081264,0.015941,0.067141,0.027717,0.037472,0.019633,0.016375,0.073204,0.36226,0.34591,0.12356,0.027072,0.015721,0
1338.2,684.63,2678.3,2024.0,48.871,3352.8,1239.4,0.055148,0.26435,0.15947,0.1951,0.050092,0.8006,0.19143,0.07428,0.39411,0.071702,0.019755,0.042575,0.18454,0.92394,0.33835,0.1881,0.081779,0.04159,0.096973,0.024292,0.026928,0.065464,0.030058,0.03863,0.023115,0.019289,4
1557.1,779.3,130.3,3099.5,2331.9,3230.5,1256.1,0.12755,0.1123,0.17939,0.13668,0.11013,0.046138,0.2494,0.17535,0.062118,0.19086,0.16189,0.057924,0.027727,0.035655,0.09162,0.2973,0.45543,0.1683,0.077568,0.047566,0.039102,0.062456,0.023211,0.025946,0.039699,0.048213,1
694.14,1387.7,2072.7,2766.3,129.05,47.637,1093.5,0.097566,0.44558,0.12734,0.61635,0.072612,0.62797,0.65165,0.064635,0.62202,0.14934,0.07699,0.037952,0.080459,0.71637,1.3934,0.64261,0.20695,0.055638,0.053319,0.11976,0.038445,0.090227,0.13057,0.065748,0.039531,0.031718,1
1173.6,593.91,1766.3,2362.0,2937.7,3534.9,1100.7,0.024927,0.070921,0.1518,0.024507,0.36718,0.064719,0.090602,0.057518,0.021766,0.020248,0.050404,0.47827,0.18175,0.062922,0.034564,0.024985,0.032839,0.019645,0.094977,0.017356,0.043413,0.018416,0.012697,0.021048,0.091314,0.30923,2
1078.7,520.41,2150.3,82.612,1630.9,215.28,824.32,0.22315,0.17883,0.13749,0.2341,0.27701,0.12528,0.38722,0.077732,0.052091,0.18416,0.73621,0.24308,0.094233,0.063844,0.11158,0.047417,0.093391,0.056343,0.037693,0.035354,0.036572,0.089422,0.38378,0.54504,0.35713,0.1236,0
1474.3,737.99,2234.0,2970.5,3702.0,171.07,1343.4,0.016214,0.022387,0.033432,0.13316,0.015263,0.022456,0.27285,0.028874,0.022635,0.15169,0.032149,0.012102,0.011269,0.020108,0.13708,0.29345,0.10806,0.026571,0.01231,0.013858,0.025775,0.018489,0.011301,0.029403,0.020704,0.010322,1
1367.4,688.58,2721.3,2036.7,3405.5,4090.4,1272.6,0.042322,0.2594,0.073649,0.24418,0.028268,1.0163,0.24656,0.039139,0.89103,0.23605,0.019754,0.024375,0.083557,1.4513,0.6918,0.24394,0.04136,0.076109,0.1022,0.053798,0.018601,0.26648,0.090241,0.020719,0.052777,0.031493,4
1474.3,737.99,2234.0,2970.5,3702.0,171.07,1343.4,0.016214,0.022387,0.033432,0.13316,0.015263,0.022456,0.27285,0.028874,0.022635,0.15169,0.032149,0.012102,0.011269,0.020108,0.13708,0.29345,0.10806,0.026571,0.01231,0.013858,0.025775,0.018489,0.011301,0.029403,0.020704,0.010322,1
1036.5,552.49,2055.8,89.307,1554.7,3094.5,1085.7,0.26152,0.27374,0.23008,0.47108,0.33949,0.38195,0.22312,0.063362,0.12326,0.5807,0.64911,0.28618,0.15973,0.1814,0.048907,0.086141,0.075203,0.046169,0.064535,0.068731,0.090511,0.47395,0.58731,0.40119,0.16798,0.072114,0
809.39,1593.2,2377.0,3184.3,84.094,4609.4,1645.3,0.076509,0.080665,0.83806,0.42776,0.41337,0.06195,0.51803,0.93467,0.13489,0.14569,0.37276,0.19834,0.039617,0.051503,0.1321,0.5388,1.5381,0.94035,0.41698,0.12861,0.0505,0.041244,0.080409,0.029828,0.04661,0.19232,1
854.55,1691.5,2577.7,80.03,3402.2,4180.2,1552.0,0.032296,0.025354,0.29093,0.029615,0.35683,0.02393,0.024745,0.42358,0.17014,0.021709,0.061943,0.066232,0.040854,0.017481,0.019915,0.022006,0.090649,0.46008,0.40114,0.16666,0.035556,0.019723,0.019475,0.016843,0.023496,0.014665,5
1084.2,593.22,88.917,1593.7,1677.1,2151.6,762.14,0.81065,0.73158,0.64231,0.6001,0.69108,0.40601,0.59699,0.22804,0.17653,0.37903,0.85196,0.56972,0.42488,0.25181,0.17296,0.14072,0.18368,0.11779,0.12574,0.10628,0.078273,0.16164,0.31648,0.52249,0.45377,0.21031,0
655.96,1336.9,2012.9,2676.5,4008.9,127.77,1415.1,0.036355,0.43528,0.18589,0.15839,0.02994,0.72204,0.15334,0.043103,0.20468,0.097524,0.019969,0.028337,0.20015,0.83696,0.41347,0.15177,0.029148,0.019364,0.06495,0.015097,0.037066,0.10003,0.01982,0.024058,0.016627,0.018084,4
554.12,1079.6,1673.7,2197.9,90.312,343.3,818.8,0.31682,0.43347,0.46828,0.31635,0.86791,0.25432,0.25846,0.15714,0.13359,0.28082,0.9665,0.86969,0.45406,0.19488,0.14863,0.094164,0.095902,0.1139,0.057227,0.057025,0.054077,0.07041,0.18644,0.28947,0.22989,0.11219,0
1462.5,731.27,2193.7,2927.2,3657.1,4391.4,1369.3,0.038757,0.06647,0.051163,0.31614,0.025958,0.062549,0.69815,0.041544,0.10665,0.40403,0.10612,0.017435,0.021055,0.059032,0.74946,0.70978,0.18869,0.037003,0.026001,0.021972,0.069622,0.01714,0.032673,0.12054,0.025793,0.022718,4
898.47,1769.4,86.59,2670.2,3534.4,4434.2,1633.0,0.1897,0.13214,0.4719,0.25285,0.9582,0.18976,0.070728,0.45406,1.2306,0.17782,0.076964,0.37521,0.096582,0.09935,0.039547,0.057339,0.12386,0.478,1.425,1.2369,0.60646,0.17259,0.076682,0.05605,0.053206,0.064187,1
1800.1,905.44,88.979,256.53,2664.4,3571.0,1386.5,0.25226,0.19792,0.218,0.22871,0.29842,0.18559,0.13991,0.20726,0.50953,0.15137,0.10177,0.45032,0.14716,0.087406,0.06434,0.062427,0.08092,0.16623,0.65646,0.48764,0.24933,0.1076,0.069967,0.063434,0.056584,0.068228,3
1474.9,738.63,2965.7,2233.4,3702.8,84.044,1365.1,0.027902,0.031148,0.03381,0.1609,0.017995,0.024813,0.66257,0.030191,0.030382,0.51658,0.072937,0.014827,0.0131,0.023134,0.30534,0.71,0.14017,0.03486,0.016319,0.02649,0.11456,0.026134,0.012255,0.078105,0.046208,0.011663,1
476.26,1421.0,951.36,1897.3,2369.6,38.045,876.16,0.88364,0.85666,0.19693,1.0449,0.27907,0.26917,0.089116,0.16697,0.92015,1.0901,0.66714,0.29213,0.13185,0.081979,0.32615,0.077158,0.073654,0.02874,0.055762,0.23362,0.37372,0.2204,0.096094,0.036581,0.03927,0.076903,0
2016.9,996.23,3015.2,87.961,5893.6,4605.6,2195.2,0.03824,0.037392,0.030232,0.15798,0.030355,0.15772,0.029715,0.02258,0.040034,0.2943,0.050358,0.021211,0.025366,0.15746,0.023888,0.046742,0.020359,0.022171,0.025006,0.039151,0.11508,0.31812,0.12974,0.04977,0.030985,0.021745,5
1461.7,726.74,2191.9,2890.1,124.15,4384.3,1545.0,0.049142,0.068753,0.063542,0.17633,0.0332,0.054468,0.29749,0.039602,0.055197,0.14954,0.091368,0.023029,0.037463,0.05146,0.36063,0.2972,0.091073,0.035903,0.024588,0.020355,0.033394,0.021959,0.026803,0.087044,0.022322,0.021631,4
687.2,1372.8,2057.3,2721.1,50.998,3408.3,1260.1,0.052382,0.38231,0.078077,0.31905,0.029191,0.63491,0.32529,0.033537,0.37307,0.11752,0.023379,0.024373,0.07072,0.76617,0.7736,0.32153,0.052314,0.036579,0.03448,0.035233,0.019238,0.1157,0.054121,0.020566,0.025621,0.017579,4
1083.6,558.16,1595.2,2675.2,2157.3,39.245,988.34,0.13831,0.20369,0.20523,0.13885,0.34539,0.13025,0.33719,0.065114,0.064772,0.14224,0.6389,0.34076,0.18743,0.14023,0.080797,0.034713,0.091518,0.054479,0.071738,0.039625,0.034409,0.045831,0.2237,0.42133,0.3158,0.12336,0
1469.1,732.86,81.918,3007.2,2204.6,4518.9,1610.4,0.22622,0.25462,0.2657,0.45098,0.086593,0.15969,0.93637,0.1939,0.13648,0.52762,0.17291,0.024895,0.044733,0.14868,0.74334,1.0634,0.36485,0.18359,0.064712,0.03562,0.082008,0.08914,0.033533,0.16572,0.09054,0.021503,1
774.09,1547.4,2323.3,3101.0,172.75,88.781,1213.2,0.036387,0.031924,0.14783,0.16204,0.034845,0.022416,0.21676,0.13638,0.019032,0.088065,0.02166,0.025138,0.017376,0.019394,0.037892,0.23705,0.29488,0.13707,0.028957,0.01943,0.019431,0.027918,0.019871,0.019069,0.038296,0.031122,1
862.93,1720.8,126.77,2545.0,3443.7,4269.8,1565.7,0.046872,0.043347,0.23271,0.054295,0.30003,0.034346,0.028286,0.30525,0.25165,0.032613,0.044422,0.09363,0.040328,0.020328,0.017264,0.02752,0.093913,0.34329,0.39442,0.24721,0.091042,0.030958,0.027823,0.017662,0.031012,0.014086,5
725.42,1428.2,92.031,2152.2,256.8,2885.1,1106.5,0.10065,0.20872,0.17687,0.43909,0.090731,0.20556,0.45805,0.10147,0.11231,0.093552,0.067323,0.048328,0.089445,0.20689,0.53736,0.45376,0.20832,0.088896,0.049292,0.03652,0.034908,0.044413,0.052587,0.053277,0.031925,0.026652,1
85.384,1897.7,900.55,992.89,602.43,1112.7,599.21,0.47095,0.41352,0.35965,0.31835,0.32539,0.26848,0.18562,0.21363,0.28569,0.24272,0.23299,0.21891,0.29502,0.18438,0.13559,0.096613,0.12477,0.15372,0.18522,0.27155,0.25668,0.19419,0.12834,0.11943,0.1411,0.085433,1
1033.8,92.022,2025.7,2108.1,3231.8,4173.6,1466.6,0.16813,0.13565,0.082668,0.1559,0.065508,0.15229,0.096539,0.035485,0.044731,0.16738,0.14756,0.050368,0.030056,0.056208,0.04226,0.033312,0.040067,0.026436,0.024491,0.036907,0.068628,0.17246,0.20156,0.15454,0.093265,0.04663,5
687.51,1373.2,2036.5,2746.8,3410.9,4099.0,1276.5,0.02871,0.37975,0.0764,0.33168,0.026726,0.65926,0.329,0.03023,0.45005,0.11306,0.022478,0.022262,0.077506,0.8101,0.75638,0.32598,0.056177,0.044846,0.036368,0.042639,0.015952,0.12353,0.0547,0.019041,0.037926,0.016682,4
636.81,1249.6,127.02,1852.6,3142.7,3660.8,1394.3,0.20943,1.2069,1.1185,0.2431,0.56143,1.1831,0.21486,0.42965,0.15686,0.058298,0.1168,0.55773,1.4405,1.1679,0.48736,0.19421,0.087326,0.054211,0.066319,0.11268,0.072714,0.056168,0.052738,0.033119,0.048904,0.12697,2
867.03,1733.6,2620.9,3484.2,4351.4,5214.7,1627.9,0.027346,0.024005,0.29078,0.031728,0.5634,0.031558,0.020332,0.36985,0.46574,0.02607,0.033153,0.24916,0.03848,0.027015,0.018795,0.018434,0.062084,0.39425,0.82527,0.46307,0.13696,0.023589,0.020583,0.019364,0.039956,0.018309,5
1293.3,651.38,1942.7,45.758,2621.9,3913.5,1399.8,0.096021,0.23716,0.13661,0.091724,0.069367,0.45717,0.08039,0.26469,0.1018,0.0622,0.023949,0.056858,0.41781,0.48783,0.16487,0.077663,0.045254,0.036284,0.042562,0.032355,0.16088,0.05896,0.032683,0.021358,0.025782,0.027357,2
682.09,1375.3,2111.5,126.36,2793.1,3494.6,1278.9,0.10866,0.33439,0.23676,0.15645,0.11632,0.44201,0.18564,0.12434,0.25398,0.10066,0.076372,0.070256,0.16268,0.48819,0.54916,0.18095,0.10047,0.087509,0.070528,0.0605,0.02334,0.061136,0.11651,0.058934,0.037599,0.037594,4
1326.6,645.03,2666.2,89.83,1979.5,3965.0,1410.7,0.079218,0.17552,0.13051,0.063847,0.059634,0.44608,0.055403,0.14399,0.16524,0.035938,0.022225,0.050502,0.22524,0.48219,0.12206,0.050769,0.033506,0.026591,0.071927,0.030713,0.039842,0.032914,0.020961,0.027135,0.021683,0.021616,2
1904.5,954.93,2874.3,43.742,3825.3,4776.7,1777.1,0.032789,0.030349,0.026835,0.17045,0.036334,0.16983,0.023664,0.021312,0.18817,0.17676,0.026392,0.023351,0.27861,0.025275,0.10364,0.017564,0.014537,0.020972,0.040189,0.2117,0.44513,0.17627,0.062574,0.025928,0.020319,0.028068,5
650.92,127.53,1296.4,1977.2,1902.0,2586.5,914.39,0.27474,0.59512,0.3146,0.15757,0.11195,0.49461,0.10386,0.098442,0.10131,0.056984,0.030146,0.044851,0.28518,0.47222,0.27321,0.062072,0.041522,0.043117,0.039811,0.038207,0.055258,0.037899,0.02748,0.021474,0.019938,0.018696,2
1904.5,954.93,2874.3,43.742,3825.3,4776.7,1777.1,0.032789,0.030349,0.026835,0.17045,0.036334,0.16983,0.023664,0.021312,0.18817,0.17676,0.026392,0.023351,0.27861,0.025275,0.10364,0.017564,0.014537,0.020972,0.040189,0.2117,0.44513,0.17627,0.062574,0.025928,0.020319,0.028068,5
1207.9,606.18,1811.5,2414.4,87.685,3623.8,1282.8,0.18366,0.46172,0.45053,0.16617,0.67658,0.38793,0.18551,0.50205,0.14249,0.069213,0.15879,0.77772,0.87817,0.36669,0.18423,0.096964,0.11771,0.038402,0.1125,0.11464,0.039285,0.033455,0.037658,0.042156,0.11109,0.4643,2
